"","species_id","hindfoot_half"
"17223","DS",23.5
"17224","DS",24.5
"17225","DS",25
"17226","DS",24
"17227","DS",26
"17228","DS",26
"17229","DS",24.5
"17230","DS",24.5
"17231","DS",24.5
"17232","DS",25
"17233","DS",25.5
"17234","DS",24.5
"17235","DS",25
"17236","DS",24.5
"17237","DS",25.5
"17238","DS",23.5
"17239","DS",24.5
"17240","DS",25.5
"17241","DS",25.5
"17242","DS",25.5
"17243","DS",25
"17244","DS",24
"17245","DS",24.5
"17246","DS",24.5
"17247","DS",25
"17248","DS",24.5
"17249","DS",26
"17250","DS",23.5
"17251","DS",27
"17252","DS",25
"17253","DS",26
"17254","DS",25.5
"17255","DS",27
"17256","DS",24
"17257","DS",27
"17258","DS",27
"17259","DS",27
"17260","DS",27
"17261","DS",26.5
"17262","DS",25
"17263","DS",24
"17264","DS",25.5
"17265","PP",11.5
"17266","PP",12
"17267","PP",11
"17268","PP",10.5
"17269","PP",10.5
"17270","PP",11
"17271","PP",11
"17272","PP",11
"17273","PP",10.5
"17274","PP",10
"17275","PP",10.5
"17276","PP",11
"17277","PP",10.5
"17278","PP",11
"17279","PP",10.5
"17280","PP",10.5
"17281","PP",10.5
"17282","PP",11
"17283","PP",9
"17284","PP",11
"17285","PP",11.5
"17286","PP",10
"17287","PP",10.5
"17288","PP",10
"17289","PP",10
"17290","PP",12.5
"17291","PP",11
"17292","PP",11.5
"17293","PP",11
"17294","PP",10.5
"17295","PP",12
"17296","PP",11.5
"17297","PP",11
"17298","PP",11
"17299","PP",9.5
"17300","PP",11
"17301","PP",11
"17302","PP",11.5
"17303","PP",11
"17304","PP",11
"17305","PP",11
"17306","PP",11
"17307","PP",10.5
"17308","PP",10
"17309","PP",11
"17310","PP",10.5
"17311","PP",10.5
"17312","PP",11
"17313","PP",11
"17314","PP",10
"17315","PP",11
"17316","PP",10
"17317","PP",5.5
"17318","PP",11
"17319","PP",8
"17320","PP",10.5
"17321","PP",10.5
"17322","PP",10.5
"17323","PP",10
"17324","PP",9.5
"17325","PP",10.5
"17326","PP",10.5
"17327","PP",11
"17328","PP",11
"17329","PP",9.5
"17330","PP",10.5
"17331","PP",11
"17332","PP",10
"17333","PP",10.5
"17334","PP",10
"17335","PP",8
"17336","PP",7
"17337","PP",11
"17338","PP",10.5
"17339","PP",10.5
"17340","PP",11
"17341","PP",10
"17342","PP",10.5
"17343","PP",10.5
"17344","PP",10.5
"17345","PP",11
"17346","PP",11
"17347","PP",10
"17348","PP",11
"17349","PP",11.5
"17350","PP",11
"17351","PP",11
"17352","PP",11
"17353","PP",11.5
"17354","PP",11.5
"17355","PP",11.5
"17356","PP",10
"17357","PP",10.5
"17358","PP",11
"17359","PP",11.5
"17360","PP",11
"17361","PP",10.5
"17362","PP",11
"17363","PP",11.5
"17364","PP",10.5
"17365","PP",11
"17366","PP",11
"17367","PP",10.5
"17368","PP",11
"17369","PP",10.5
"17370","PP",11
"17371","PP",10.5
"17372","PP",10.5
"17373","PP",11
"17374","PP",10.5
"17375","PP",10.5
"17376","PP",10.5
"17377","PP",11
"17378","PP",11
"17379","PP",11
"17380","PP",10
"17381","PP",11
"17382","PP",10
"17383","PP",9.5
"17384","PP",10
"17385","PP",11
"17386","PP",10.5
"17387","PP",10
"17388","PP",10.5
"17389","PP",10
"17390","PP",11.5
"17391","PP",11
"17392","PP",11
"17393","PP",10.5
"17394","PP",10.5
"17395","PP",10
"17396","PP",10.5
"17397","PP",10.5
"17398","PP",11
"17399","PP",11
"17400","PP",11.5
"17401","PP",11.5
"17402","PP",12
"17403","PP",10.5
"17404","PP",10.5
"17405","PP",10
"17406","PP",10
"17407","PP",10.5
"17408","PP",11
"17409","PP",11
"17410","PP",9.5
"17411","PP",11
"17412","PP",10
"17413","PP",11
"17414","PP",10.5
"17415","PP",9.5
"17416","PP",10.5
"17417","PP",10
"17418","PP",10
"17419","PP",10.5
"17420","PP",10.5
"17421","PP",11
"17422","PP",11
"17423","PP",11
"17424","PP",11
"17425","PP",11.5
"17426","PP",10.5
"17427","PP",11
"17428","PP",11
"17429","PP",11
"17430","PP",11
"17431","PP",11
"17432","PP",11
"17433","PP",11.5
"17434","PP",11
"17435","PP",11.5
"17436","PP",11
"17437","PP",12
"17438","PP",11
"17439","PP",11
"17440","PP",11
"17441","PP",11.5
"17442","PP",10.5
"17443","PP",11
"17444","PP",10.5
"17445","PP",11
"17446","PP",11.5
"17447","PP",10.5
"17448","PP",11.5
"17449","PP",10.5
"17450","PP",9.5
"17451","PP",12
"17452","PP",11.5
"17453","PP",10.5
"17454","PP",10.5
"17455","PP",11
"17456","PP",10.5
"17457","PP",10
"17458","PP",10
"17459","PP",10.5
"17460","SH",13
"17461","SH",15.5
"17462","SH",13.5
"17463","SH",14.5
"17464","SH",15
"17465","SH",14.5
"17466","SH",12
"17467","SH",14.5
"17468","SH",14.5
"17469","OT",9
"17470","OT",10.5
"17471","OT",10
"17472","OT",10.5
"17473","OT",9.5
"17474","OT",10
"17475","OT",10.5
"17476","OT",10
"17477","OT",10.5
"17478","OT",9.5
"17479","OT",10
"17480","OT",9.5
"17481","OT",10.5
"17482","OT",9.5
"17483","OT",10.5
"17484","OT",10.5
"17485","OT",10.5
"17486","OT",10
"17487","OT",10
"17488","OT",10.5
"17489","OT",8.5
"17490","OT",10.5
"17491","OT",9
"17492","OT",10.5
"17493","OT",10.5
"17494","OT",10
"17495","OT",10.5
"17496","OT",10
"17497","OT",10
"17498","OT",10
"17499","OT",10.5
"17500","OT",10
"17501","OT",9.5
"17502","OT",10
"17503","OT",10
"17504","OT",8.5
"17505","OT",9.5
"17506","OT",10
"17507","OT",10
"17508","OT",10.5
"17509","OT",10
"17510","OT",10
"17511","OT",10
"17512","OT",10.5
"17513","OT",10
"17514","OT",10
"17515","OT",10
"17516","OT",11
"17517","OT",10
"17518","OT",11
"17519","OT",9.5
"17520","OT",10
"17521","OT",10
"17522","OT",9.5
"17523","OT",10.5
"17524","OT",10
"17525","OT",10
"17526","OT",10
"17527","OT",10
"17528","OT",10
"17529","OT",10.5
"17530","OT",10.5
"17531","OT",10
"17532","OT",10.5
"17533","OT",10
"17534","OT",10
"17535","OT",10.5
"17536","OT",10.5
"17537","OT",10.5
"17538","OT",10
"17539","OT",10
"17540","OT",10
"17541","OT",10
"17542","OT",10
"17543","OT",10
"17544","OT",10
"17545","OT",10
"17546","OT",10
"17547","OT",11
"17548","OT",10
"17549","OT",9.5
"17550","OT",11
"17551","OT",10
"17552","OT",10
"17553","OT",9.5
"17554","OT",10
"17555","OT",10.5
"17556","OT",10.5
"17557","OT",10
"17558","OT",10.5
"17559","OT",10
"17560","OT",10.5
"17561","OT",10.5
"17562","OT",10
"17563","OT",10
"17564","OT",10.5
"17565","OT",10.5
"17566","OT",10.5
"17567","OT",10.5
"17568","OT",10.5
"17569","OT",10
"17570","OT",10
"17571","OT",10
"17572","OT",10
"17573","OT",10.5
"17574","OT",10
"17575","OT",11
"17576","OT",10
"17577","OT",10
"17578","OT",9.5
"17579","OT",10
"17580","OT",10
"17581","OT",10.5
"17582","OT",10
"17583","OT",10
"17584","OT",9.5
"17585","OT",10
"17586","OT",10.5
"17587","OT",10
"17588","OT",9.5
"17589","OT",9.5
"17590","OT",10.5
"17591","OT",10.5
"17592","OT",10
"17593","OT",10
"17594","OT",10.5
"17595","OT",10.5
"17596","OT",10
"17597","OT",10
"17598","OT",10
"17599","OT",10
"17600","OT",10
"17601","OT",10
"17602","OT",10
"17603","OT",10
"17604","OT",10
"17605","OT",10
"17606","OT",10
"17607","OT",10
"17608","OT",10.5
"17609","OT",10.5
"17610","OT",9.5
"17611","OT",9.5
"17612","OT",10
"17613","OT",9.5
"17614","DO",16.5
"17615","DO",18
"17616","DO",18.5
"17617","DO",19
"17618","DO",18
"17619","DO",17
"17620","DO",18
"17621","DO",18
"17622","DO",17
"17623","DO",18
"17624","DO",17.5
"17625","DO",17
"17626","DO",17
"17627","DO",17.5
"17628","DO",17
"17629","DO",17.5
"17630","DO",18.5
"17631","DO",18
"17632","DO",18
"17633","DO",18
"17634","DO",18
"17635","DO",17.5
"17636","DO",18.5
"17637","DO",17.5
"17638","DO",18
"17639","DO",17.5
"17640","DO",17
"17641","DO",17
"17642","DO",17.5
"17643","DO",18
"17644","DO",17.5
"17645","DO",17.5
"17646","DO",16.5
"17647","DO",16.5
"17648","DO",16.5
"17649","DO",17.5
"17650","DO",18
"17651","DO",16.5
"17652","DO",16.5
"17653","DO",17
"17654","DO",18.5
"17655","DO",17
"17656","DO",18
"17657","DO",18.5
"17658","DO",18
"17659","DO",23.5
"17660","DO",17
"17661","DO",16.5
"17662","DO",18
"17663","DO",18
"17664","DO",17.5
"17665","DO",17
"17666","DO",15.5
"17667","DO",17.5
"17668","DO",16.5
"17669","DO",17.5
"17670","DO",17.5
"17671","DO",17.5
"17672","DO",16.5
"17673","DO",18
"17674","DO",18
"17675","DO",18
"17676","DO",17.5
"17677","DO",18.5
"17678","DO",17.5
"17679","DO",18
"17680","DO",18
"17681","DO",17.5
"17682","DO",17.5
"17683","DO",19
"17684","DO",18
"17685","DO",19
"17686","DO",18.5
"17687","DO",18
"17688","DO",16
"17689","DO",18.5
"17690","DO",17
"17691","DO",18.5
"17692","DO",17
"17693","DO",18
"17694","DO",17.5
"17695","DO",18
"17696","DO",16.5
"17697","DO",18.5
"17698","DO",18.5
"17699","DO",16
"17700","DO",17.5
"17701","DO",18
"17702","DO",17
"17703","DO",17.5
"17704","DO",18
"17705","DO",18.5
"17706","DO",16.5
"17707","DO",17.5
"17708","DO",17.5
"17709","DO",17.5
"17710","DO",17.5
"17711","DO",17
"17712","DO",18
"17713","DO",18
"17714","DO",18
"17715","DO",18.5
"17716","DO",18
"17717","DO",18
"17718","DO",18
"17719","DO",18.5
"17720","DO",17.5
"17721","DO",17
"17722","DO",17.5
"17723","DO",18
"17724","DO",18.5
"17725","DO",17.5
"17726","DO",17.5
"17727","DO",18
"17728","DO",18
"17729","DO",16.5
"17730","DO",19
"17731","DO",18.5
"17732","DO",18.5
"17733","DO",18.5
"17734","DO",18.5
"17735","DO",17.5
"17736","DO",18.5
"17737","DO",18.5
"17738","DO",18.5
"17739","DO",17.5
"17740","DO",18.5
"17741","DO",18.5
"17742","DO",18.5
"17743","DO",17.5
"17744","DO",18.5
"17745","DO",16.5
"17746","DO",17.5
"17747","DO",17.5
"17748","DO",17.5
"17749","DO",18.5
"17750","DO",18
"17751","DO",18.5
"17752","DO",18.5
"17753","DO",18
"17754","DO",18
"17755","DO",17.5
"17756","DO",17.5
"17757","DO",18.5
"17758","DO",18
"17759","DO",16.5
"17760","DO",17.5
"17761","DO",16.5
"17762","DO",17.5
"17763","DO",17.5
"17764","DO",17.5
"17765","DO",18.5
"17766","DO",19
"17767","DO",17.5
"17768","DO",16.5
"17769","DO",18
"17770","DO",18
"17771","DO",19
"17772","DO",18.5
"17773","DO",18.5
"17774","DO",19.5
"17775","DO",18
"17776","DO",17.5
"17777","DO",17.5
"17778","DO",18
"17779","DO",16.5
"17780","DO",18.5
"17781","DO",17.5
"17782","DO",18.5
"17783","DO",16.5
"17784","DO",18.5
"17785","DO",18
"17786","DO",16.5
"17787","DO",17
"17788","DO",18
"17789","DO",18.5
"17790","DO",17
"17791","DO",18
"17792","DO",18.5
"17793","DO",18
"17794","DO",18.5
"17795","DO",16.5
"17796","DO",18.5
"17797","DO",17.5
"17798","DO",17.5
"17799","DO",17
"17800","DO",17.5
"17801","DO",18
"17802","DO",18
"17803","DO",18
"17804","DO",18
"17805","DO",18.5
"17806","DO",18
"17807","DO",17
"17808","DO",18
"17809","DO",18.5
"17810","DO",17
"17811","DO",16.5
"17812","DO",18
"17813","DO",17
"17814","DO",17.5
"17815","DO",18
"17816","DO",18
"17817","DO",18.5
"17818","DO",18
"17819","DO",17.5
"17820","DO",17.5
"17821","DO",17
"17822","DO",18
"17823","DO",17.5
"17824","DO",16.5
"17825","OL",10
"17826","OL",11
"17827","OL",10.5
"17828","OL",10.5
"17829","OL",10.5
"17830","OL",10.5
"17831","OL",10.5
"17832","OL",10.5
"17833","OL",11
"17834","OL",9
"17835","OL",9.5
"17836","OL",10.5
"17837","OL",9.5
"17838","OL",10.5
"17839","OL",10.5
"17840","OL",10.5
"17841","OL",11
"17842","OL",9.5
"17843","OL",10
"17844","OL",9.5
"17845","OL",10.5
"17846","OL",10
"17847","OL",11
"17848","OL",9.5
"17849","OL",19.5
"17850","OL",10
"17851","OL",9
"17852","OL",10
"17853","OL",10
"17854","OL",10
"17855","OL",10.5
"17856","OL",11
"17857","OL",11
"17858","OL",10
"17859","OL",10
"17860","OL",11
"17861","OL",10
"17862","OL",9
"17863","OL",8.5
"17864","OL",10.5
"17865","OL",9.5
"17866","OL",10.5
"17867","RM",8
"17868","RM",8
"17869","RM",8.5
"17870","RM",8.5
"17871","RM",8.5
"17872","RM",9
"17873","RM",8
"17874","RM",8.5
"17875","RM",8
"17876","RM",9
"17877","RM",7.5
"17878","RM",8.5
"17879","RM",8.5
"17880","RM",8.5
"17881","RM",8
"17882","RM",8.5
"17883","RM",8.5
"17884","RM",8
"17885","RM",8.5
"17886","RM",8
"17887","RM",7.5
"17888","RM",8.5
"17889","RM",8.5
"17890","RM",8.5
"17891","RM",8
"17892","RM",8.5
"17893","RM",8.5
"17894","RM",8
"17895","RM",8
"17896","RM",7.5
"17897","RM",8
"17898","RM",6.5
"17899","RM",8.5
"17900","RM",7.5
"17901","RM",7.5
"17902","RM",7.5
"17903","RM",8.5
"17904","RM",8.5
"17905","RM",8
"17906","RM",8
"17907","RM",8
"17908","RM",7.5
"17909","RM",8
"17910","RM",8.5
"17911","RM",8
"17912","RM",7.5
"17913","RM",8.5
"17914","RM",8.5
"17915","RM",8.5
"17916","RM",8
"17917","RM",8
"17918","RM",7
"17919","RM",9
"17920","RM",8.5
"17921","RM",8.5
"17922","RM",8
"17923","RM",8.5
"17924","RM",8.5
"17925","RM",8
"17926","RM",8
"17927","RM",8
"17928","RM",8
"17929","RM",8
"17930","RM",8.5
"17931","RM",8.5
"17932","RM",8.5
"17933","RM",9
"17934","RM",8
"17935","RM",8.5
"17936","RM",8.5
"17937","RM",8.5
"17938","RM",8.5
"17939","RM",8.5
"17940","RM",8.5
"17941","RM",8.5
"17942","RM",8.5
"17943","RM",8.5
"17944","RM",9.5
"17945","RM",4
"17946","PM",9.5
"17947","PM",10.5
"17948","PM",9.5
"17949","PM",10
"17950","PM",10.5
"17951","PM",10.5
"17952","PM",10
"17953","PM",10.5
"17954","PM",10.5
"17955","PM",10.5
"17956","PM",10.5
"17957","PM",8.5
"17958","PM",10.5
"17959","PM",11
"17960","PM",10
"17961","PM",10.5
"17962","PM",10.5
"17963","PM",9.5
"17964","PM",10
"17965","PM",11
"17966","PM",10.5
"17967","PM",10
"17968","PM",10
"17969","PM",10
"17970","PM",10
"17971","PM",10
"17972","RF",8.5
"17973","RF",8
"17974","RF",9.5
"17975","RF",8.5
"17976","RF",8
"17977","RF",8.5
"17978","RF",8.5
"17979","SO",13
"17980","PB",13.5
"17981","PB",13
"17982","PB",13.5
"17983","PB",13.5
"17984","PB",13
"17985","PB",15
"17986","PB",12
"17987","PB",13
"17988","PB",13.5
"17989","PB",14
"17990","PB",14
"17991","PB",13
"17992","PB",13.5
"17993","PB",13
"17994","PB",13
"17995","PB",13.5
"17996","PB",13.5
"17997","PB",13
"17998","PB",13
"17999","PB",13
"18000","PB",14.5
"18001","PB",13
"18002","PB",12.5
"18003","PB",13
"18004","PB",14
"18005","PB",13
"18006","PB",13.5
"18007","PB",13.5
"18008","PB",13.5
"18009","PB",13.5
"18010","PB",13
"18011","PB",18
"18012","PB",13
"18013","PB",13
"18014","PB",13
"18015","PB",13.5
"18016","PB",13
"18017","PB",13
"18018","PB",13
"18019","PB",13
"18020","PB",13
"18021","PB",13.5
"18022","PB",12.5
"18023","PB",13.5
"18024","PB",13
"18025","PB",13.5
"18026","PB",13.5
"18027","PB",13.5
"18028","PB",12.5
"18029","PB",13
"18030","PB",13.5
"18031","PB",13.5
"18032","PB",13.5
"18033","PB",13
"18034","PB",13
"18035","PB",12.5
"18036","PB",12
"18037","PB",12
"18038","PB",12
"18039","PB",13
"18040","PB",12.5
"18041","PB",12.5
"18042","PB",14
"18043","PB",13
"18044","PB",12.5
"18045","PB",12.5
"18046","PB",12.5
"18047","PB",12
"18048","PB",12.5
"18049","PB",12.5
"18050","PB",13
"18051","PB",12.5
"18052","PB",12.5
"18053","PB",12.5
"18054","PB",12
"18055","PB",12.5
"18056","PB",13
"18057","PB",13
"18058","PB",13
"18059","PB",12.5
"18060","PB",12.5
"18061","PB",13
"18062","PB",12.5
"18063","PB",13
"18064","PB",13
"18065","PB",12
"18066","PB",12.5
"18067","PB",13
"18068","PB",13.5
"18069","PB",13
"18070","PB",13
"18071","PB",12.5
"18072","PB",13.5
"18073","PB",13
"18074","PB",13
"18075","PB",12.5
"18076","PB",13
"18077","PB",13
"18078","PB",13
"18079","PB",13
"18080","PB",13
"18081","PB",13
"18082","PB",12.5
"18083","PB",13
"18084","PB",13
"18085","PB",13
"18086","PB",12.5
"18087","PB",13
"18088","PB",13
"18089","PB",13
"18090","PB",13
"18091","PB",13
"18092","PB",13
"18093","PB",13
"18094","PB",13
"18095","PB",13
"18096","PB",13.5
"18097","PB",13
"18098","PB",13
"18099","PB",13.5
"18100","PB",13
"18101","PB",13
"18102","PB",13
"18103","PB",13
"18104","PB",12.5
"18105","PB",12.5
"18106","PB",13
"18107","PB",13
"18108","PB",12.5
"18109","PB",12.5
"18110","PB",13
"18111","PB",12.5
"18112","PB",12.5
"18113","PB",13
"18114","PB",13
"18115","PB",12
"18116","PB",13
"18117","PB",13
"18118","PB",13
"18119","PB",13
"18120","PB",12.5
"18121","PB",12.5
"18122","PB",12.5
"18123","PB",13
"18124","PB",13
"18125","PB",12.5
"18126","PB",13
"18127","PB",13
"18128","PB",13.5
"18129","PB",13
"18130","PB",13
"18131","PB",13
"18132","PB",13
"18133","PB",13
"18134","PB",13
"18135","PB",13
"18136","PB",13.5
"18137","PB",13.5
"18138","PB",13
"18139","PB",13.5
"18140","PB",13
"18141","PB",13
"18142","PB",13
"18143","PB",13
"18144","PB",13.5
"18145","PB",13
"18146","PB",12.5
"18147","PB",12.5
"18148","PB",13
"18149","PB",13
"18150","PB",13
"18151","PB",13.5
"18152","PB",13
"18153","PB",13
"18154","PB",13.5
"18155","PB",13
"18156","PB",13
"18157","PB",12.5
"18158","PB",12.5
"18159","PB",12.5
"18160","PB",13
"18161","PB",13
"18162","PB",13
"18163","PB",12.5
"18164","PB",13
"18165","PB",13
"18166","PB",13
"18167","PB",13
"18168","PB",13
"18169","PB",12.5
"18170","PB",12.5
"18171","PB",13
"18172","PB",12.5
"18173","PB",13
"18174","PB",13
"18175","PB",12.5
"18176","PB",12.5
"18177","PB",12.5
"18178","PB",12.5
"18179","PB",12.5
"18180","PB",12.5
"18181","PB",13.5
"18182","PB",13
"18183","PB",13.5
"18184","PB",13
"18185","PB",13
"18186","PB",12.5
"18187","PB",13
"18188","PB",12.5
"18189","PB",12.5
"18190","PB",13
"18191","PB",13
"18192","PB",13
"18193","PB",13
"18194","PB",13.5
"18195","PB",13.5
"18196","PB",13
"18197","PB",12.5
"18198","PB",13
"18199","PB",13
"18200","PB",13
"18201","PB",13.5
"18202","PB",12.5
"18203","PB",12.5
"18204","PB",13
"18205","PB",12.5
"18206","PB",13
"18207","PB",12.5
"18208","PB",13.5
"18209","PB",13
"18210","PB",12.5
"18211","PB",13.5
"18212","PB",13
"18213","PB",13
"18214","PB",13
"18215","PB",12.5
"18216","PB",13.5
"18217","PB",12.5
"18218","PB",13
"18219","PB",13
"18220","NL",16
"18221","NL",16.5
"18222","NL",17
"18223","NL",16
"18224","NL",16.5
"18225","DM",18
"18226","DM",17
"18227","DM",17.5
"18228","DM",17.5
"18229","DM",18
"18230","DM",17.5
"18231","DM",18
"18232","DM",17.5
"18233","DM",17.5
"18234","DM",18.5
"18235","DM",17.5
"18236","DM",17
"18237","DM",18
"18238","DM",18
"18239","DM",18
"18240","DM",17
"18241","DM",18.5
"18242","DM",18
"18243","DM",17.5
"18244","DM",18
"18245","DM",17.5
"18246","DM",17.5
"18247","DM",17.5
"18248","DM",17
"18249","DM",18.5
"18250","DM",19
"18251","DM",18.5
"18252","DM",18
"18253","DM",17
"18254","DM",18
"18255","DM",17.5
"18256","DM",18
"18257","DM",18
"18258","DM",18
"18259","DM",18.5
"18260","DM",18
"18261","DM",18
"18262","DM",16
"18263","DM",18
"18264","DM",16.5
"18265","DM",18
"18266","DM",17
"18267","DM",18.5
"18268","DM",17
"18269","DM",18
"18270","DM",17.5
"18271","DM",17
"18272","DM",18
"18273","DM",17.5
"18274","DM",18
"18275","DM",18.5
"18276","DM",18.5
"18277","DM",18.5
"18278","DM",18
"18279","DM",17.5
"18280","DM",17.5
"18281","DM",18
"18282","DM",19
"18283","DM",18
"18284","DM",18.5
"18285","DM",17
"18286","DM",18
"18287","DM",17.5
"18288","DM",19
"18289","DM",17.5
"18290","DM",18.5
"18291","DM",18.5
"18292","DM",17
"18293","DM",18
"18294","DM",18
"18295","DM",18.5
"18296","DM",18.5
"18297","DM",17.5
"18298","DM",18
"18299","DM",19
"18300","DM",17
"18301","DM",19
"18302","DM",19
"18303","DM",18.5
"18304","DM",18.5
"18305","DM",18
"18306","DM",18
"18307","DM",18
"18308","DM",18
"18309","DM",18.5
"18310","DM",17.5
"18311","DM",18.5
"18312","DM",18
"18313","DM",18.5
"18314","DM",17.5
"18315","DM",18
"18316","DM",18
"18317","DM",18.5
"18318","DM",19.5
"18319","DM",18.5
"18320","DM",18.5
"18321","DM",18.5
"18322","DM",18.5
"18323","DM",17.5
"18324","DM",19
"18325","DM",18.5
"18326","DM",18.5
"18327","DM",18
"18328","DM",19
"18329","DM",18.5
"18330","DM",18
"18331","DM",18.5
"18332","DM",18.5
"18333","DM",18.5
"18334","DM",17.5
"18335","DM",18.5
"18336","DM",17
"18337","DM",18.5
"18338","DM",17.5
"18339","DM",18
"18340","DM",18
"18341","DM",23
"18342","DM",18.5
"18343","DM",17.5
"18344","DM",17.5
"18345","DM",18.5
"18346","DM",18.5
"18347","DM",18.5
"18348","DM",18.5
"18349","DM",17.5
"18350","DM",17
"18351","DM",17
"18352","DM",18
"18353","DM",16.5
"18354","DM",17.5
"18355","DM",18.5
"18356","DM",17.5
"18357","DM",17.5
"18358","DM",18.5
"18359","DM",19.5
"18360","DM",17.5
"18361","DM",18.5
"18362","DM",18
"18363","DM",17.5
"18364","DM",17.5
"18365","DM",17
"18366","DM",18
"18367","DM",18.5
"18368","DM",18.5
"18369","DM",18.5
"18370","DM",16.5
"18371","DM",17.5
"18372","DM",18.5
"18373","DM",17.5
"18374","DM",17.5
"18375","DM",18
"18376","DM",18
"18377","DM",17
"18378","DM",17.5
"18379","DM",17
"18380","DM",17.5
"18381","DM",17
"18382","DM",18
"18383","DM",17
"18384","DM",17.5
"18385","DM",18
"18386","DM",17.5
"18387","DM",18
"18388","DM",18
"18389","DM",18.5
"18390","DM",18.5
"18391","DM",18
"18392","DM",18.5
"18393","DM",18
"18394","DM",18
"18395","DM",18
"18396","DM",18
"18397","DM",17.5
"18398","DM",18
"18399","DM",17.5
"18400","DM",18
"18401","DM",18.5
"18402","DM",16.5
"18403","DM",17
"18404","DM",17.5
"18405","DM",16.5
"18406","DM",17
"18407","DM",16.5
"18408","DM",17
"18409","DM",17.5
"18410","DM",17.5
"18411","DM",18.5
"18412","DM",17
"18413","DM",17.5
"18414","DM",18
"18415","DM",17.5
"18416","DM",19.5
"18417","DM",16.5
"18418","DM",18
"18419","DM",17
"18420","DM",17.5
"18421","DM",17.5
"18422","DM",17
"18423","DM",18
"18424","DM",18.5
"18425","DM",17.5
"18426","DM",17
"18427","DM",18
"18428","DM",17
"18429","DM",18
"18430","DM",17.5
"18431","DM",18.5
"18432","DM",18
"18433","DM",18.5
"18434","DM",17
"18435","DM",19
"18436","DM",18
"18437","DM",16.5
"18438","DM",17.5
"18439","DM",18
"18440","DM",18
"18441","DM",17
"18442","DM",18.5
"18443","DM",18.5
"18444","DM",17.5
"18445","DM",18.5
"18446","DM",18.5
"18447","DM",16.5
"18448","DM",18
"18449","DM",17
"18450","DM",18
"18451","DM",18.5
"18452","DM",19
"18453","DM",19
"18454","DM",19
"18455","DM",19
"18456","DM",18
"18457","DM",19.5
"18458","DM",18.5
"18459","DM",19.5
"18460","DM",18
"18461","DM",19.5
"18462","DM",18
"18463","DM",18.5
"18464","DM",18
"18465","DM",18
"18466","DM",17
"18467","DM",18.5
"18468","DM",18
"18469","DM",17.5
"18470","DM",18.5
"18471","DM",18
"18472","DM",18.5
"18473","DM",17.5
"18474","DM",18.5
"18475","DM",18
"18476","DM",17
"18477","DM",17
"18478","DM",17
"18479","DM",18.5
"18480","DM",18.5
"18481","DM",17.5
"18482","DM",17
"18483","DM",18.5
"18484","DM",16.5
"18485","DM",18.5
"18486","DM",18
"18487","DM",18.5
"18488","DM",17.5
"18489","DM",18.5
"18490","DM",17
"18491","DM",17
"18492","DM",18.5
"18493","DM",17.5
"18494","DM",18.5
"18495","DM",17
"18496","DM",18
"18497","DM",18.5
"18498","DM",16.5
"18499","DM",16
"18500","DM",18
"18501","DM",17
"18502","DM",18
"18503","DM",18.5
"18504","DM",18.5
"18505","DM",17.5
"18506","DM",19
"18507","DM",18.5
"18508","DM",18
"18509","DM",18.5
"18510","DM",17.5
"18511","DM",18
"18512","DM",18.5
"18513","DM",18
"18514","DM",18.5
"18515","DM",18
"18516","DM",18.5
"18517","DM",16.5
"18518","DM",18
"18519","DM",18.5
"18520","DM",18
"18521","DM",18
"18522","DM",18
"18523","DM",19
"18524","DM",18
"18525","DM",18.5
"18526","DM",18
"18527","DM",18.5
"18528","DM",18.5
"18529","DM",18
"18530","DM",18.5
"18531","DM",18
"18532","DM",18.5
"18533","DM",18.5
"18534","DM",17.5
"18535","DM",18
"18536","DM",18.5
"18537","DM",18.5
"18538","DM",16
"18539","DM",18.5
"18540","DM",17.5
"18541","DM",14
"18542","DM",18.5
"18543","DM",18
"18544","DM",18.5
"18545","DM",18
"18546","DM",18
"18547","DM",18
"18548","DM",19.5
"18549","DM",17
"18550","DM",18.5
"18551","DM",18
"18552","DM",17
"18553","DM",18
"18554","DM",17.5
"18555","DM",18
"18556","DM",17.5
"18557","DM",19
"18558","DM",18
"18559","DM",18.5
"18560","DM",18
"18561","DM",18.5
"18562","DM",18.5
"18563","DM",18.5
"18564","DM",18.5
"18565","DM",17.5
"18566","DM",20
"18567","DM",18
"18568","DM",18.5
"18569","DM",18.5
"18570","DM",16
"18571","DM",15.5
"18572","DM",18.5
"18573","DM",19
"18574","DM",18.5
"18575","DM",17
"18576","DM",19
"18577","DM",18.5
"18578","DM",18
"18579","DM",18.5
"18580","DM",18
"18581","DM",18.5
"18582","DM",18.5
"18583","DM",19.5
"18584","DM",18.5
"18585","DM",15.5
"18586","DM",18
"18587","DM",18
"18588","DM",19.5
"18589","DM",18
"18590","DM",18
"18591","DM",17.5
"18592","DM",18
"18593","DM",18
"18594","DM",19
"18595","DM",17
"18596","DM",18.5
"18597","DM",18.5
"18598","DM",18
"18599","DM",18
"18600","DM",18
"18601","DM",18.5
"18602","DM",18.5
"18603","DM",18.5
"18604","DM",18.5
"18605","DM",18.5
"18606","DM",18.5
"18607","DM",17.5
"18608","DM",18.5
"18609","DM",19
"18610","DM",18.5
"18611","DM",18.5
"18612","DM",18
"18613","DM",18.5
"18614","DM",18.5
"18615","DM",18.5
"18616","DM",18
"18617","DM",18.5
"18618","DM",18.5
"18619","DM",18.5
"18620","DM",18.5
